CODE;NUTS_3
4352;LV008
4354;LV008
4355;LV008
4358;LV008
4359;LV008
4401;LV008
4405;LV008
4406;LV008
4409;LV008
4410;LV008
4412;LV008
4415;LV008
4416;LV008
4417;LV008
4420;LV008
4421;LV008
4424;LV008
4425;LV008
4426;LV008
4428;LV008
4429;LV008
4501;LV005
4561;LV005
4562;LV005
4566;LV005
4567;LV005
4570;LV005
4571;LV005
4572;LV005
4573;LV005
4574;LV005
4576;LV005
4577;LV005
4580;LV005
4582;LV005
4583;LV005
4584;LV005
4585;LV005
4586;LV005
4587;LV005
4590;LV005
4591;LV005
4592;LV005
4594;LV005
4595;LV005
4601;LV005
4604;LV005
4611;LV005
4612;LV005
4614;LV005
4615;LV005
4616;LV005
4617;LV005
4618;LV005
4619;LV005
4621;LV005
4622;LV005
4623;LV005
4625;LV005
4626;LV005
4627;LV005
4628;LV005
4630;LV005
4631;LV005
4633;LV005
4634;LV005
4635;LV005
4636;LV005
4638;LV005
4640;LV005
4641;LV005
4642;LV005
4643;LV005
4645;LV005
4647;LV005
4648;LV005
4649;LV005
4650;LV005
4652;LV005
4701;LV008
4706;LV008
4707;LV008
4708;LV008
4711;LV008
4712;LV008
4713;LV008
4715;LV008
4716;LV008
4718;LV008
4723;LV008
4724;LV008
4726;LV008
4727;LV008
4728;LV008
4729;LV008
4730;LV008
4733;LV008
4735;LV008
4801;LV008
4824;LV008
4825;LV008
4826;LV008
4830;LV008
4833;LV008
4834;LV008
4835;LV008
4836;LV008
4837;LV008
4838;LV008
4840;LV008
4841;LV008
4844;LV008
4846;LV008
4847;LV008
4852;LV008
4853;LV008
4855;LV008
4860;LV008
4862;LV008
4863;LV008
4865;LV008
4870;LV008
4871;LV008
4873;LV008
4880;LV008
4884;LV008
5001;LV007
5011;LV007
5012;LV007
5015;LV007
5016;LV007
5020;LV007
5022;LV007
5033;LV007
5041;LV007
5044;LV007
5045;LV007
5047;LV007
5052;LV007
5060;LV007
5062;LV007
5064;LV007
5065;LV007
5070;LV007
5071;LV007
5101;LV009
5106;LV009
5108;LV009
5109;LV009
5110;LV009
5111;LV009
5112;LV009
5113;LV009
5115;LV009
5118;LV009
5120;LV009
5123;LV009
5124;LV009
5125;LV009
5128;LV009
5129;LV009
5130;LV009
5133;LV009
5134;LV009
5135;LV009
5201;LV009
5202;LV009
5204;LV009
5208;LV009
5209;LV009
5210;LV009
5211;LV009
5212;LV009
5214;LV009
5215;LV009
5216;LV009
5217;LV009
5218;LV009
5220;LV009
5221;LV009
5222;LV009
5223;LV009
5224;LV009
5226;LV009
5228;LV009
5229;LV009
5230;LV009
5232;LV009
5236;LV009
5237;LV009
5238;LV009
5239;LV009
5301;LV005
5304;LV005
5305;LV005
5311;LV005
5312;LV005
5315;LV005
5316;LV005
5318;LV005
5320;LV005
5323;LV005
5325;LV005
5326;LV005
5327;LV005
5328;LV005
5329;LV005
5330;LV005
5331;LV005
5333;LV005
5334;LV005
5335;LV005
5337;LV005
5401;LV005
5404;LV005
5410;LV005
5412;LV005
5413;LV005
5414;LV005
5415;LV005
5417;LV005
5418;LV005
5422;LV005
5438;LV005
5439;LV005
5440;LV005
5441;LV005
5442;LV005
5443;LV005
5444;LV005
5447;LV005
5449;LV005
5450;LV005
5451;LV005
5456;LV005
5458;LV005
5459;LV005
5460;LV005
5461;LV005
5462;LV005
5463;LV005
5465;LV005
5469;LV005
5470;LV005
5471;LV005
5473;LV005
5474;LV005
5477;LV005
5481;LV005
5601;LV005
5651;LV005
5652;LV005
5653;LV005
5655;LV005
5656;LV005
5660;LV005
5662;LV005
5664;LV005
5666;LV005
5668;LV005
5671;LV005
5674;LV005
5676;LV005
5677;LV005
5680;LV005
5681;LV005
5685;LV005
5687;LV005
5692;LV005
5695;LV005
5696;LV005
5697;LV005
5698;LV005
5701;LV005
5704;LV005
5705;LV005
5706;LV005
5707;LV005
5708;LV005
5709;LV005
5711;LV005
5716;LV005
5717;LV005
5719;LV005
5722;LV005
5725;LV005
5726;LV005
5729;LV005
5730;LV005
5732;LV005
5733;LV005
5735;LV005
5736;LV005
5737;LV005
5739;LV005
5740;LV005
5742;LV005
5745;LV005
5748;LV005
5750;LV005
5751;LV005
5752;LV005
