CODE;NUTS_3
28563;CZ020
28564;CZ020
28565;CZ020
28571;CZ020
28572;CZ020
28573;CZ020
28574;CZ020
28575;CZ020
28576;CZ020
28601;CZ020
28802;CZ020
28901;CZ020
28902;CZ020
28903;CZ020
28904;CZ020
28905;CZ020
28906;CZ020
28907;CZ020
28908;CZ020
28911;CZ020
28912;CZ020
28913;CZ020
28914;CZ020
28915;CZ020
28916;CZ020
28917;CZ020
28921;CZ020
28922;CZ020
28923;CZ020
28924;CZ020
28925;CZ020
28926;CZ020
28931;CZ020
28932;CZ020
28933;CZ020
28934;CZ020
28935;CZ020
28936;CZ020
28937;CZ020
28941;CZ020
29001;CZ020
29301;CZ020
29306;CZ020
29307;CZ020
29401;CZ020
29402;CZ020
29403;CZ020
29404;CZ020
29404;CZ052
29405;CZ020
29406;CZ020
29411;CZ020
29412;CZ020
29413;CZ020
29413;CZ051
29414;CZ020
29415;CZ020
29421;CZ020
29423;CZ020
29424;CZ020
29425;CZ020
29426;CZ020
29427;CZ020
29428;CZ020
29429;CZ020
29430;CZ020
29431;CZ020
29441;CZ020
29442;CZ020
29443;CZ020
29445;CZ020
29446;CZ020
29447;CZ020
29448;CZ020
29471;CZ020
29473;CZ020
29474;CZ020
29475;CZ020
29476;CZ020
29477;CZ020
29478;CZ020
29479;CZ020
29501;CZ020
29501;CZ051
30100;CZ032
31200;CZ032
31600;CZ032
31800;CZ032
32000;CZ032
32100;CZ032
32200;CZ032
32300;CZ032
32600;CZ032
33001;CZ032
33002;CZ032
33003;CZ032
33005;CZ032
33007;CZ032
33008;CZ032
33011;CZ032
33012;CZ032
33013;CZ032
33014;CZ032
33016;CZ032
33017;CZ032
33021;CZ032
33022;CZ032
33023;CZ032
33024;CZ032
33025;CZ032
33026;CZ032
33027;CZ032
33032;CZ032
33033;CZ032
33035;CZ032
33036;CZ032
33038;CZ032
33040;CZ032
33041;CZ032
33101;CZ032
33141;CZ032
33144;CZ032
33151;CZ032
33152;CZ032
33162;CZ032
33163;CZ032
33165;CZ032
33201;CZ032
33202;CZ032
33203;CZ032
33204;CZ032
33205;CZ032
33207;CZ032
33209;CZ032
33211;CZ032
33214;CZ032
33301;CZ032
33401;CZ032
33441;CZ032
33442;CZ032
33443;CZ032
33444;CZ032
33452;CZ032
33453;CZ032
33454;CZ032
33455;CZ032
33501;CZ032
33503;CZ032
33541;CZ032
33543;CZ032
33544;CZ032
33546;CZ032
33547;CZ032
33551;CZ032
33554;CZ032
33555;CZ032
33561;CZ032
33563;CZ032
33564;CZ032
33601;CZ032
33701;CZ032
33801;CZ032
33805;CZ032
33806;CZ032
33808;CZ032
33821;CZ032
33822;CZ032
33824;CZ032
33828;CZ032
33841;CZ032
33842;CZ032
33843;CZ020
33843;CZ032
33844;CZ032
33845;CZ032
33901;CZ032
34004;CZ032
34012;CZ032
34021;CZ032
34022;CZ032
34034;CZ032
34101;CZ032
34141;CZ032
34142;CZ032
34151;CZ032
34192;CZ032
34201;CZ031
34201;CZ032
34401;CZ032
34501;CZ032
34502;CZ032
34506;CZ032
34507;CZ032
34509;CZ032
34521;CZ032
34522;CZ032
34525;CZ032
34526;CZ032
34532;CZ032
34533;CZ032
34534;CZ032
34535;CZ032
34543;CZ032
34545;CZ032
34553;CZ032
34561;CZ032
34562;CZ032
34601;CZ032
34701;CZ032
34801;CZ032
34802;CZ032
34806;CZ032
34807;CZ032
34813;CZ032
34815;CZ032
34901;CZ032
